,pr_station_id,bus_line_no,bus_line_no_seq,정류소명,표준정류장ID,시군명,정류소번호,관할관청,위치,WGS84위도,WGS84경도,버스노선구분
166,228000204,24,120,천리농협.샘골마을,228000207,용인시,29970.0,경기도 용인시,경기도 용인시 처인구 이동면,37.1905333,127.2068,시내
167,228000204,24,121,천리신미주아파트,228000206,용인시,29968.0,경기도 용인시,경기도 용인시 처인구 이동면,37.1927333,127.2071,시내
168,228000204,24,122,천리입구.메종포레스트,228001490,용인시,47367.0,경기도 용인시,경기도 광주시 도척면,37.1946333,127.20695,시내
169,228000204,24,123,베네스타아파트,228001779,용인시,47747.0,경기도 용인시,경기도 광주시 도척면,37.1999333,127.20843329999998,시내
170,228000204,24,124,에이스카운티,228001803,,,,,37.202422,127.209194,시내
171,228000204,24,125,노루실,228000205,용인시,29964.0,경기도 용인시,경기도 용인시 처인구 이동면,37.2048,127.20843329999998,시내
172,228000204,24,126,아미원입구,228000204,용인시,29962.0,경기도 용인시,경기도 용인시 처인구 이동면,37.2082,127.20781670000001,시내
173,228000204,24,127,무너머고개,228000203,용인시,47252.0,경기도 용인시,,37.21435,127.20818329999999,시내
174,228000204,24,128,안터입구,228001742,용인시,47712.0,경기도 용인시,경기도 용인시 처인구 남동,37.2172333,127.20821670000001,시내
175,228000204,24,129,신기부락입구,228001549,용인시,47536.0,경기도 용인시,경기도 용인시 처인구 남동,37.2197167,127.20918329999999,시내
176,228000204,24,130,대촌,228000202,용인시,29958.0,경기도 용인시,경기도 용인시 처인구 남동,37.22095,127.20961670000001,시내
177,228000204,24,131,평옥,228000201,용인시,47014.0,경기도 용인시,경기도 용인시 처인구 남동,37.2242333,127.21046670000001,시내
178,228000204,24,132,옥현,228000200,용인시,47253.0,경기도 용인시,경기도 용인시 처인구 남동,37.22565,127.21066670000002,시내
179,228000204,24,133,태성중고등학교.현대아파트,228000199,용인시,47015.0,경기도 용인시,경기도 용인시 처인구 남동,37.22945,127.21075,시내
180,228000204,24,134,현대아파트,228000198,용인시,47592.0,경기도 용인시,경기도 용인시 처인구 김량장동,37.2312667,127.20985,시내
181,228000204,24,135,용인터미널,228000197,용인시,29436.0,경기도 용인시,경기도 용인시 처인구 김량장동,37.233000000000004,127.2096333,시내
182,228000204,24,135,용인터미널,228000197,용인시,29436.0,경기도 용인시,경기도 용인시 처인구 김량장동,37.233000000000004,127.2096333,시내
183,228000204,24,136,용인터미널(경유),277102695,용인시,,,,37.2328,127.2102,시내
184,233000004,1004,1,장외리.오리골,233001903,화성시,37929.0,경기도 화성시,경기도 화성시 서신면,37.1769333,126.66631670000001,광역
185,233000005,330,1,장외리.오리골,233001903,화성시,37929.0,경기도 화성시,경기도 화성시 서신면,37.1769333,126.66631670000001,시내
186,233000077,1000,1,장외리.오리골,233001903,화성시,37929.0,경기도 화성시,경기도 화성시 서신면,37.1769333,126.66631670000001,시내
187,233000140,1002,2,장외리.오리골,233001903,화성시,37929.0,경기도 화성시,경기도 화성시 서신면,37.1769333,126.66631670000001,광역
188,241483011,5-1B,13,장외리.오리골,233001903,화성시,37929.0,경기도 화성시,경기도 화성시 서신면,37.1769333,126.66631670000001,마을
189,233000004,1004,2,돈말입구,233001928,화성시,55350.0,경기도 화성시,경기도 화성시 서신면,37.1749833,126.66375,광역
190,233000005,330,2,돈말입구,233001928,화성시,55350.0,경기도 화성시,경기도 화성시 서신면,37.1749833,126.66375,시내
191,233000077,1000,2,돈말입구,233001928,화성시,55350.0,경기도 화성시,경기도 화성시 서신면,37.1749833,126.66375,시내
192,241483011,5-1B,14,돈말입구,233001928,화성시,55350.0,경기도 화성시,경기도 화성시 서신면,37.1749833,126.66375,마을
193,233000004,1004,3,제부도입구,233001850,화성시,55347.0,경기도 화성시,경기도 화성시 서신면,37.1727833,126.65971670000002,광역
194,233000005,330,3,제부도입구,233001850,화성시,55347.0,경기도 화성시,경기도 화성시 서신면,37.1727833,126.65971670000002,시내
195,233000077,1000,3,제부도입구,233001850,화성시,55347.0,경기도 화성시,경기도 화성시 서신면,37.1727833,126.65971670000002,시내
196,241483011,5-1B,15,제부도입구,233001850,화성시,55347.0,경기도 화성시,경기도 화성시 서신면,37.1727833,126.65971670000002,마을
197,233000004,1004,4,제부도입구,233001293,화성시,37002.0,경기도 화성시,경기도 화성시 서신면,37.1722167,126.65838329999998,광역
198,233000005,330,4,제부도입구,233001293,화성시,37002.0,경기도 화성시,경기도 화성시 서신면,37.1722167,126.65838329999998,시내
199,233000077,1000,4,제부도입구,233001293,화성시,37002.0,경기도 화성시,경기도 화성시 서신면,37.1722167,126.65838329999998,시내
200,233000140,1002,3,제부도입구,233001293,화성시,37002.0,경기도 화성시,경기도 화성시 서신면,37.1722167,126.65838329999998,광역
201,241483001,5-1A,2,제부도입구,233001293,화성시,37002.0,경기도 화성시,경기도 화성시 서신면,37.1722167,126.65838329999998,마을
202,233000004,1004,5,송교리(경유),277102502,화성시,,,,37.1689667,126.65888329999999,광역
203,233000004,1004,6,개경촌,233000749,화성시,37006.0,경기도 화성시,경기도 화성시 서신면,37.1647167,126.66428329999998,광역
204,233000005,330,6,개경촌,233000749,화성시,37006.0,경기도 화성시,경기도 화성시 서신면,37.1647167,126.66428329999998,시내
205,233000077,1000,6,개경촌,233000749,화성시,37006.0,경기도 화성시,경기도 화성시 서신면,37.1647167,126.66428329999998,시내
206,241483001,5-1A,4,개경촌,233000749,화성시,37006.0,경기도 화성시,경기도 화성시 서신면,37.1647167,126.66428329999998,마을
207,233000004,1004,7,송교1리,233000748,화성시,37013.0,경기도 화성시,경기도 화성시 서신면,37.1635,126.66891670000001,광역
208,233000005,330,8,송교1리,233000748,화성시,37013.0,경기도 화성시,경기도 화성시 서신면,37.1635,126.66891670000001,시내
